kalshi_ticker,poly_slug,date,poly_result,kalshi_result,poly_price,matching
KXNHLGAME-26JAN24FLAMIN-FLA,nhl-fla-min-2026-01-24,2025-12-28T16:31:26.646464Z,yes,yes,0.999,1
KXNHLGAME-25DEC30MTLFLA-MTL,,,,yes,,0
KXNHLGAME-25DEC30MTLFLA-FLA,,,,no,,0
KXNHLGAME-26JAN08FLAMTL-MTL,nhl-fla-mon-2026-01-08,2025-12-12T16:31:24.079406Z,no,yes,0.001,0
KXNHLGAME-26JAN08FLAMTL-FLA,nhl-fla-mon-2026-01-08,2025-12-12T16:31:24.079406Z,no,no,0.001,1
KXNHLGAME-25OCT16FLANJ-NJ,nhl-fla-nj-2025-10-16,2025-10-07T22:10:46.038001Z,yes,yes,1.0,1
KXNHLGAME-25OCT16FLANJ-FLA,nhl-fla-nj-2025-10-16,2025-10-07T22:10:46.038001Z,yes,no,1.0,0
KXNHLGAME-25NOV20NJFLA-NJ,,,,no,,0
KXNHLGAME-25NOV20NJFLA-FLA,,,,yes,,0
KXNHLGAME-25NOV24FLANSH-NSH,nhl-fla-nsh-2025-11-24,2025-10-28T15:31:18.093569Z,yes,no,1.0,0
KXNHLGAME-25NOV24FLANSH-FLA,nhl-fla-nsh-2025-11-24,2025-10-28T15:31:18.093569Z,yes,yes,1.0,1
KXNHLGAME-25DEC04NSHFLA-NSH,,,,yes,,0
KXNHLGAME-25DEC04NSHFLA-FLA,,,,no,,0
KXNHLGAME-25DEC07NYIFLA-NYI,,,,no,,0
KXNHLGAME-25DEC07NYIFLA-FLA,,,,yes,,0
KXNHLGAME-26JAN02NYRFLA-NYR,,,,yes,,0
KXNHLGAME-26JAN02NYRFLA-FLA,,,,no,,0
KXNHLGAME-25OCT11OTTFLA-OTT,,,,no,,0
KXNHLGAME-25OCT11OTTFLA-FLA,,,,yes,,0
KXNHLGAME-26JAN10FLAOTT-OTT,nhl-fla-ott-2026-01-10,2025-12-14T16:37:48.454949Z,yes,no,0.999,0
KXNHLGAME-26JAN10FLAOTT-FLA,nhl-fla-ott-2026-01-10,2025-12-14T16:37:48.454949Z,yes,yes,0.999,1
KXNHLGAME-25OCT09PHIFLA-PHI,,,,no,,0
KXNHLGAME-25OCT09PHIFLA-FLA,,,,yes,,0
KXNHLGAME-25OCT13FLAPHI-PHI,nhl-fla-phi-2025-10-13,2025-10-07T15:31:24.009914Z,yes,yes,1.0,1
KXNHLGAME-25OCT13FLAPHI-FLA,nhl-fla-phi-2025-10-13,2025-10-07T15:31:24.009914Z,yes,no,1.0,0
KXNHLGAME-25NOV26PHIFLA-PHI,,,,yes,,0
KXNHLGAME-25NOV26PHIFLA-FLA,,,,no,,0
KXNHLGAME-25OCT23PITFLA-PIT,,,,yes,,0
KXNHLGAME-25OCT23PITFLA-FLA,,,,no,,0
KXNHLGAME-25NOV08FLASJ-SJ,nhl-fla-sj-2025-11-08,2025-10-12T15:31:30.996771Z,yes,yes,1.0,1
KXNHLGAME-25NOV08FLASJ-FLA,nhl-fla-sj-2025-11-08,2025-10-12T15:31:30.996771Z,yes,no,1.0,0
KXNHLGAME-26JAN19SJFLA-SJ,,,,yes,,0
KXNHLGAME-26JAN19SJFLA-FLA,,,,no,,0
KXNHLGAME-25DEC20STLFLA-STL,,,,yes,,0
KXNHLGAME-25DEC20STLFLA-FLA,,,,no,,0
KXNHLGAME-26JAN29FLASTL-STL,nhl-fla-stl-2026-01-29,2026-01-02T16:31:31.690786Z,no,yes,0.09,0
KXNHLGAME-26JAN29FLASTL-FLA,nhl-fla-stl-2026-01-29,2026-01-02T16:31:31.690786Z,no,no,0.09,1
KXNHLGAME-25SEP30FLATB-TB,,,,yes,,0
KXNHLGAME-25SEP30FLATB-FLA,,,,no,,0
KXNHLGAME-25OCT02FLATB-TB,nhl-fla-tb-2025-10-02,2025-10-02T16:31:18.472849Z,yes,yes,1.0,1
KXNHLGAME-25OCT02FLATB-FLA,nhl-fla-tb-2025-10-02,2025-10-02T16:31:18.472849Z,yes,no,1.0,0
KXNHLGAME-25OCT04TBFLA-TB,,,,no,,0
KXNHLGAME-25OCT04TBFLA-FLA,,,,yes,,0
KXNHLGAME-25NOV15TBFLA-TB,,,,yes,,0
KXNHLGAME-25NOV15TBFLA-FLA,,,,no,,0
KXNHLGAME-25DEC15FLATB-TB,,,,no,,0
KXNHLGAME-25DEC15FLATB-FLA,,,,yes,,0
KXNHLGAME-25DEC27TBFLA-TB,,,,yes,,0
KXNHLGAME-25DEC27TBFLA-FLA,,,,no,,0
KXNHLGAME-26FEB05FLATB-TB,nhl-fla-tb-2026-02-05,2026-01-09T16:34:36.645546Z,no,yes,0.001,0
KXNHLGAME-26FEB05FLATB-FLA,nhl-fla-tb-2026-02-05,2026-01-09T16:34:36.645546Z,no,no,0.001,1
KXNHLGAME-25APR22FLATBL-TBL,,,,no,,0
KXNHLGAME-25APR22FLATBL-FLA,,,,yes,,0
KXNHLGAME-25APR24FLATBL-TBL,,,,no,,0
KXNHLGAME-25APR24FLATBL-FLA,,,,yes,,0
KXNHLGAME-25APR26TBLFLA-TBL,,,,yes,,0
KXNHLGAME-25APR26TBLFLA-FLA,,,,no,,0
KXNHLGAME-25APR28TBLFLA-TBL,,,,no,,0
KXNHLGAME-25APR28TBLFLA-FLA,,,,yes,,0
KXNHLGAME-25APR30FLATBL-TBL,,,,no,,0
KXNHLGAME-25APR30FLATBL-FLA,,,,yes,,0
KXNHLGAME-25MAY05FLATOR-TOR,,,,yes,,0
KXNHLGAME-25MAY05FLATOR-FLA,,,,no,,0
KXNHLGAME-25MAY07FLATOR-TOR,,,,yes,,0
KXNHLGAME-25MAY07FLATOR-FLA,,,,no,,0
KXNHLGAME-25MAY09TORFLA-TOR,,,,no,,0
KXNHLGAME-25MAY09TORFLA-FLA,,,,yes,,0
KXNHLGAME-25MAY11TORFLA-TOR,,,,no,,0
KXNHLGAME-25MAY11TORFLA-FLA,,,,yes,,0
KXNHLGAME-25MAY14FLATOR-TOR,,,,no,,0
KXNHLGAME-25MAY14FLATOR-FLA,,,,yes,,0
KXNHLGAME-25MAY16TORFLA-TOR,,,,yes,,0
KXNHLGAME-25MAY16TORFLA-FLA,,,,no,,0
KXNHLGAME-25DEC02TORFLA-TOR,,,,yes,,0
KXNHLGAME-25DEC02TORFLA-FLA,,,,no,,0
KXNHLGAME-26JAN06FLATOR-TOR,nhl-fla-tor-2026-01-06,2025-12-10T16:31:24.319305Z,no,yes,0.002,0
KXNHLGAME-26JAN06FLATOR-FLA,nhl-fla-tor-2026-01-06,2025-12-10T16:31:24.319305Z,no,no,0.002,1
KXNHLGAME-25DEC10FLAUTA-UTA,,,,no,,0
KXNHLGAME-25DEC10FLAUTA-FLA,,,,yes,,0
KXNHLGAME-26JAN27UTAFLA-UTA,,,,yes,,0
KXNHLGAME-26JAN27UTAFLA-FLA,,,,no,,0
KXNHLGAME-25NOV17VANFLA-VAN,,,,no,,0
KXNHLGAME-25NOV17VANFLA-FLA,,,,yes,,0
KXNHLGAME-25OCT25VGKFLA-VGK,,,,no,,0
KXNHLGAME-25OCT25VGKFLA-FLA,,,,yes,,0
KXNHLGAME-25NOV10FLAVGK-VGK,,,,no,,0
KXNHLGAME-25NOV10FLAVGK-FLA,,,,yes,,0
KXNHLGAME-26JAN22FLAWPG-WPG,nhl-fla-wpg-2026-01-22,2025-12-26T16:31:26.887069Z,yes,no,0.999,0
KXNHLGAME-26JAN22FLAWPG-FLA,nhl-fla-wpg-2026-01-22,2025-12-26T16:31:26.887069Z,yes,yes,0.999,1
KXNHLGAME-26JAN31WPGFLA-WPG,,,,yes,,0
KXNHLGAME-26JAN31WPGFLA-FLA,,,,no,,0
KXNHLGAME-25NOV13WSHFLA-WSH,,,,no,,0
KXNHLGAME-25NOV13WSHFLA-FLA,,,,yes,,0
KXNHLGAME-25DEC29WSHFLA-WSH,,,,no,,0
KXNHLGAME-25DEC29WSHFLA-FLA,,,,yes,,0
KXNHLGAME-26JAN17FLAWSH-WSH,nhl-fla-wsh-2026-01-17,2025-12-21T16:31:20.413378Z,yes,no,0.999,0
KXNHLGAME-26JAN17FLAWSH-FLA,nhl-fla-wsh-2026-01-17,2025-12-21T16:31:20.413378Z,yes,yes,0.999,1
KXNHLGAME-25OCT13LAMIN-MIN,,,,yes,,0
KXNHLGAME-25OCT13LAMIN-LA,,,,no,,0
KXNHLGAME-26JAN03MINLA-MIN,,,,no,,0
KXNHLGAME-26JAN03MINLA-LA,,,,yes,,0
KXNHLGAME-26JAN05MINLA-MIN,,,,no,,0
KXNHLGAME-26JAN05MINLA-LA,,,,yes,,0
KXNHLGAME-25NOV11LAMTL-MTL,,,,no,,0
KXNHLGAME-25NOV11LAMTL-LA,,,,yes,,0
KXNHLGAME-25NOV01NJLA-NJ,,,,yes,,0
KXNHLGAME-25NOV01NJLA-LA,,,,no,,0
KXNHLGAME-25OCT25LANSH-NSH,,,,yes,,0
KXNHLGAME-25OCT25LANSH-LA,,,,no,,0
KXNHLGAME-26JAN20NYRLA-NYR,,,,no,,0
KXNHLGAME-26JAN20NYRLA-LA,,,,yes,,0
KXNHLGAME-25NOV15LAOTT-OTT,,,,no,,0
KXNHLGAME-25NOV15LAOTT-LA,,,,yes,,0
KXNHLGAME-25NOV24OTTLA-OTT,,,,no,,0
KXNHLGAME-25NOV24OTTLA-LA,,,,yes,,0
KXNHLGAME-26JAN31LAPHI-PHI,,,,no,,0
KXNHLGAME-26JAN31LAPHI-LA,,,,yes,,0
KXNHLGAME-25OCT16PITLA-PIT,,,,yes,,0
KXNHLGAME-25OCT16PITLA-LA,,,,no,,0
KXNHLGAME-25NOV09LAPIT-PIT,,,,no,,0
KXNHLGAME-25NOV09LAPIT-LA,,,,yes,,0
KXNHLGAME-25DEC10LASEA-SEA,,,,yes,,0
KXNHLGAME-25DEC10LASEA-LA,,,,no,,0
KXNHLGAME-25DEC23SEALA-SEA,,,,yes,,0
KXNHLGAME-25DEC23SEALA-LA,,,,no,,0
KXNHLGAME-26FEB04SEALA-SEA,,,,yes,,0
KXNHLGAME-26FEB04SEALA-LA,,,,no,,0
KXNHLGAME-25OCT28LASJ-SJ,,,,no,,0
KXNHLGAME-25OCT28LASJ-LA,,,,yes,,0
KXNHLGAME-25NOV20LASJ-SJ,,,,yes,,0
KXNHLGAME-25NOV20LASJ-LA,,,,no,,0
KXNHLGAME-26JAN07SJLA-SJ,,,,yes,,0
KXNHLGAME-26JAN07SJLA-LA,,,,no,,0
KXNHLGAME-25OCT21LASTL-STL,,,,no,,0
KXNHLGAME-25OCT21LASTL-LA,,,,yes,,0
KXNHLGAME-26JAN24LASTL-STL,,,,no,,0
KXNHLGAME-26JAN24LASTL-LA,,,,yes,,0
KXNHLGAME-25DEC18LATB-TB,,,,no,,0
KXNHLGAME-25DEC18LATB-LA,,,,yes,,0
KXNHLGAME-26JAN01TBLA-TB,,,,yes,,0
KXNHLGAME-26JAN01TBLA-LA,,,,no,,0
KXNHLGAME-25NOV13LATOR-TOR,,,,no,,0
KXNHLGAME-25NOV13LATOR-LA,,,,yes,,0
KXNHLGAME-25SEP30LAUTA-UTA,,,,no,,0
KXNHLGAME-25SEP30LAUTA-LA,,,,yes,,0
KXNHLGAME-25OCT02LAUTA-UTA,nhl-la-uta-2025-10-02,2025-10-02T16:31:20.27189Z,yes,yes,1.0,1
KXNHLGAME-25OCT02LAUTA-LA,nhl-la-uta-2025-10-02,2025-10-02T16:31:20.27189Z,yes,no,1.0,0
KXNHLGAME-25DEC08LAUTA-UTA,,,,no,,0
KXNHLGAME-25DEC08LAUTA-LA,,,,yes,,0
KXNHLGAME-25NOV29VANLA-VAN,,,,no,,0
KXNHLGAME-25NOV29VANLA-LA,,,,yes,,0
KXNHLGAME-25OCT08LAVGK-VGK,,,,no,,0
KXNHLGAME-25OCT08LAVGK-LA,,,,yes,,0
KXNHLGAME-26JAN14VGKLA-VGK,,,,yes,,0
KXNHLGAME-26JAN14VGKLA-LA,,,,no,,0
KXNHLGAME-26FEB05LAVGK-VGK,,,,yes,,0
KXNHLGAME-26FEB05LAVGK-LA,,,,no,,0
KXNHLGAME-25OCT11LAWPG-WPG,,,,yes,,0
KXNHLGAME-25OCT11LAWPG-LA,,,,no,,0
KXNHLGAME-25NOV04WPGLA-WPG,,,,no,,0
KXNHLGAME-25NOV04WPGLA-LA,,,,yes,,0
KXNHLGAME-26JAN09LAWPG-WPG,,,,yes,,0
KXNHLGAME-26JAN09LAWPG-LA,,,,no,,0
KXNHLGAME-25NOV17LAWSH-WSH,,,,yes,,0
KXNHLGAME-25NOV17LAWSH-LA,,,,no,,0
KXNHLGAME-25DEC02WSHLA-WSH,,,,yes,,0
KXNHLGAME-25DEC02WSHLA-LA,,,,no,,0
KXNHLGAME-26JAN20MINMTL-MTL,nhl-min-mon-2026-01-20,2025-12-24T16:31:28.990162Z,no,yes,0.001,0
KXNHLGAME-26JAN20MINMTL-MIN,nhl-min-mon-2026-01-20,2025-12-24T16:31:28.990162Z,no,no,0.001,1
KXNHLGAME-26FEB02MTLMIN-MTL,,,,no,,0
KXNHLGAME-26FEB02MTLMIN-MIN,,,,yes,,0
KXNHLGAME-25OCT22MINNJ-NJ,nhl-min-nj-2025-10-22,2025-10-09T15:31:18.007988Z,yes,yes,1.0,1
KXNHLGAME-25OCT22MINNJ-MIN,nhl-min-nj-2025-10-22,2025-10-09T15:31:18.007988Z,yes,no,1.0,0
KXNHLGAME-26JAN12NJMIN-NJ,,,,yes,,0
KXNHLGAME-26JAN12NJMIN-MIN,,,,no,,0
KXNHLGAME-25NOV04NSHMIN-NSH,,,,no,,0
KXNHLGAME-25NOV04NSHMIN-MIN,,,,yes,,0
KXNHLGAME-25DEC23NSHMIN-NSH,,,,yes,,0
KXNHLGAME-25DEC23NSHMIN-MIN,,,,no,,0
KXNHLGAME-26FEB04MINNSH-NSH,nhl-min-nsh-2026-02-04,2026-01-08T16:31:32.808191Z,yes,no,0.999,0
KXNHLGAME-26FEB04MINNSH-MIN,nhl-min-nsh-2026-02-04,2026-01-08T16:31:32.808191Z,yes,yes,0.999,1
KXNHLGAME-25NOV07MINNYI-NYI,nhl-min-nyi-2025-11-07,2025-10-11T15:31:14.05378Z,yes,no,1.0,0
KXNHLGAME-25NOV07MINNYI-MIN,nhl-min-nyi-2025-11-07,2025-10-11T15:31:14.05378Z,yes,yes,1.0,1
KXNHLGAME-26JAN10NYIMIN-NYI,,,,yes,,0
KXNHLGAME-26JAN10NYIMIN-MIN,,,,no,,0
KXNHLGAME-25OCT20MINNYR-NYR,nhl-min-nyr-2025-10-20,2025-10-07T22:11:50.699629Z,yes,no,1.0,0
KXNHLGAME-25OCT20MINNYR-MIN,nhl-min-nyr-2025-10-20,2025-10-07T22:11:50.699629Z,yes,yes,1.0,1
KXNHLGAME-25DEC13OTTMIN-OTT,,,,no,,0
KXNHLGAME-25DEC13OTTMIN-MIN,,,,yes,,0
KXNHLGAME-25OCT18MINPHI-PHI,nhl-min-phi-2025-10-18,2025-10-07T22:11:27.394177Z,yes,yes,1.0,1
KXNHLGAME-25OCT18MINPHI-MIN,nhl-min-phi-2025-10-18,2025-10-07T22:11:27.394177Z,yes,no,1.0,0
KXNHLGAME-25OCT30PITMIN-PIT,,,,yes,,0
KXNHLGAME-25OCT30PITMIN-MIN,,,,no,,0
KXNHLGAME-25NOV21MINPIT-PIT,nhl-min-pit-2025-11-21,2025-10-25T15:31:27.701744Z,yes,no,1.0,0
KXNHLGAME-25NOV21MINPIT-MIN,nhl-min-pit-2025-11-21,2025-10-25T15:31:27.701744Z,yes,yes,1.0,1
KXNHLGAME-25DEC08MINSEA-SEA,,,,no,,0
KXNHLGAME-25DEC08MINSEA-MIN,,,,yes,,0
KXNHLGAME-26JAN08MINSEA-SEA,nhl-min-sea-2026-01-08,2025-12-12T16:31:28.651859Z,yes,no,0.999,0
KXNHLGAME-26JAN08MINSEA-MIN,nhl-min-sea-2026-01-08,2025-12-12T16:31:28.651859Z,yes,yes,0.999,1
KXNHLGAME-25OCT26SJMIN-SJ,,,,yes,,0
KXNHLGAME-25OCT26SJMIN-MIN,,,,no,,0
KXNHLGAME-25NOV11SJMIN-SJ,,,,yes,,0
KXNHLGAME-25NOV11SJMIN-MIN,,,,no,,0
KXNHLGAME-25DEC31MINSJ-SJ,nhl-min-sj-2025-12-31,2025-12-04T16:31:27.440636Z,yes,yes,1.0,1
KXNHLGAME-25DEC31MINSJ-MIN,nhl-min-sj-2025-12-31,2025-12-04T16:31:27.440636Z,yes,no,1.0,0
KXNHLGAME-25OCT09MINSTL-STL,nhl-min-stl-2025-10-09,2025-10-03T16:31:30.354451Z,yes,no,1.0,0
KXNHLGAME-25OCT09MINSTL-MIN,nhl-min-stl-2025-10-09,2025-10-03T16:31:30.354451Z,yes,yes,1.0,1
KXNHLGAME-26JAN19MINTOR-TOR,nhl-min-tor-2026-01-19,2025-12-23T16:31:15.089231Z,yes,no,0.999,0
KXNHLGAME-26JAN19MINTOR-MIN,nhl-min-tor-2026-01-19,2025-12-23T16:31:15.089231Z,yes,yes,0.999,1
KXNHLGAME-25OCT25UTAMIN-UTA,,,,yes,,0
KXNHLGAME-25OCT25UTAMIN-MIN,,,,no,,0
KXNHLGAME-25NOV01VANMIN-VAN,,,,no,,0
KXNHLGAME-25NOV01VANMIN-MIN,,,,yes,,0
KXNHLGAME-25DEC06MINVAN-VAN,,,,yes,,0
KXNHLGAME-25DEC06MINVAN-MIN,,,,no,,0
KXNHLGAME-25APR20MINVGK-VGK,,,,yes,,0
KXNHLGAME-25APR20MINVGK-MIN,,,,no,,0
KXNHLGAME-25APR22MINVGK-VGK,,,,no,,0
KXNHLGAME-25APR22MINVGK-MIN,,,,yes,,0
KXNHLGAME-25APR24VGKMIN-VGK,,,,no,,0
KXNHLGAME-25APR24VGKMIN-MIN,,,,yes,,0
KXNHLGAME-25APR26VGKMIN-VGK,,,,yes,,0
KXNHLGAME-25APR26VGKMIN-MIN,,,,no,,0
KXNHLGAME-25APR29MINVGK-VGK,,,,yes,,0
KXNHLGAME-25APR29MINVGK-MIN,,,,no,,0
KXNHLGAME-25MAY01VGKMIN-MIN,,,,no,,0
KXNHLGAME-25MAY01VGKMIN-VGK,,,,yes,,0
KXNHLGAME-25NOV16VGKMIN-VGK,,,,no,,0
KXNHLGAME-25NOV16VGKMIN-MIN,,,,yes,,0
KXNHLGAME-25DEC29MINVGK-VGK,,,,no,,0
KXNHLGAME-25DEC29MINVGK-MIN,,,,yes,,0
KXNHLGAME-25SEP30WPGMIN-WPG,,,,no,,0
KXNHLGAME-25SEP30WPGMIN-MIN,,,,yes,,0
KXNHLGAME-25OCT28WPGMIN-WPG,,,,yes,,0
KXNHLGAME-25OCT28WPGMIN-MIN,,,,no,,0
KXNHLGAME-25NOV23MINWPG-WPG,nhl-min-wpg-2025-11-23,2025-10-27T15:31:20.527124Z,yes,no,1.0,0
KXNHLGAME-25NOV23MINWPG-MIN,nhl-min-wpg-2025-11-23,2025-10-27T15:31:20.527124Z,yes,yes,1.0,1
KXNHLGAME-25DEC27MINWPG-WPG,nhl-min-wpg-2025-12-27,2025-11-30T16:31:30.424447Z,yes,no,1.0,0
KXNHLGAME-25DEC27MINWPG-MIN,nhl-min-wpg-2025-12-27,2025-11-30T16:31:30.424447Z,yes,yes,1.0,1
KXNHLGAME-26JAN15WPGMIN-WPG,,,,yes,,0
KXNHLGAME-26JAN15WPGMIN-MIN,,,,no,,0
KXNHLGAME-25OCT17MINWSH-WSH,nhl-min-wsh-2025-10-17,2025-10-07T22:10:53.183581Z,yes,yes,1.0,1
KXNHLGAME-25OCT17MINWSH-MIN,nhl-min-wsh-2025-10-17,2025-10-07T22:10:53.183581Z,yes,no,1.0,0
KXNHLGAME-25DEC16WSHMIN-WSH,,,,no,,0
KXNHLGAME-25DEC16WSHMIN-MIN,,,,yes,,0
KXNHLGAME-25NOV06MTLNJ-NJ,nhl-mon-nj-2025-11-06,2025-10-10T15:31:27.705632Z,yes,yes,1.0,1
KXNHLGAME-25NOV06MTLNJ-MTL,nhl-mon-nj-2025-11-06,2025-10-10T15:31:27.705632Z,yes,no,1.0,0
KXNHLGAME-25OCT16NSHMTL-NSH,,,,no,,0
KXNHLGAME-25OCT16NSHMTL-MTL,,,,yes,,0
KXNHLGAME-25OCT18NYRMTL-NYR,,,,yes,,0
KXNHLGAME-25OCT18NYRMTL-MTL,,,,no,,0
KXNHLGAME-25DEC13MTLNYR-NYR,,,,yes,,0
KXNHLGAME-25DEC13MTLNYR-MTL,,,,no,,0
KXNHLGAME-25SEP30MTLOTT-OTT,,,,no,,0
KXNHLGAME-25SEP30MTLOTT-MTL,,,,yes,,0
KXNHLGAME-25OCT04OTTMTL-OTT,,,,yes,,0
KXNHLGAME-25OCT04OTTMTL-MTL,,,,no,,0
KXNHLGAME-25NOV01OTTMTL-OTT,,,,no,,0
KXNHLGAME-25NOV01OTTMTL-MTL,,,,yes,,0
KXNHLGAME-25DEC02OTTMTL-OTT,,,,yes,,0
KXNHLGAME-25DEC02OTTMTL-MTL,,,,no,,0
KXNHLGAME-26JAN17MTLOTT-OTT,nhl-mon-ott-2026-01-17,2025-12-21T16:31:22.4767Z,yes,no,0.999,0
KXNHLGAME-26JAN17MTLOTT-MTL,nhl-mon-ott-2026-01-17,2025-12-21T16:31:22.4767Z,yes,yes,0.999,1
KXNHLGAME-25NOV04PHIMTL-PHI,,,,yes,,0
KXNHLGAME-25NOV04PHIMTL-MTL,,,,no,,0
KXNHLGAME-25DEC16PHIMTL-PHI,,,,yes,,0
KXNHLGAME-25DEC16PHIMTL-MTL,,,,no,,0
KXNHLGAME-25DEC11MTLPIT-PIT,,,,no,,0
KXNHLGAME-25DEC11MTLPIT-MTL,,,,yes,,0
KXNHLGAME-25DEC20PITMTL-PIT,,,,no,,0
KXNHLGAME-25DEC20PITMTL-MTL,,,,yes,,0
KXNHLGAME-25DEC21MTLPIT-PIT,nhl-mon-pit-2025-12-21,2025-11-24T16:31:10.751236Z,yes,yes,1.0,1
KXNHLGAME-25DEC21MTLPIT-MTL,nhl-mon-pit-2025-12-21,2025-11-24T16:31:10.751236Z,yes,no,1.0,0
KXNHLGAME-25OCT14SEAMTL-SEA,,,,no,,0
KXNHLGAME-25OCT14SEAMTL-MTL,,,,yes,,0
KXNHLGAME-25OCT28MTLSEA-SEA,nhl-mon-sea-2025-10-28,2025-10-07T22:14:06.525232Z,yes,no,1.0,0
KXNHLGAME-25OCT28MTLSEA-MTL,nhl-mon-sea-2025-10-28,2025-10-07T22:14:06.525232Z,yes,yes,1.0,1
KXNHLGAME-25DEC07STLMTL-STL,,,,yes,,0
KXNHLGAME-25DEC07STLMTL-MTL,,,,no,,0
KXNHLGAME-26JAN03MTLSTL-STL,nhl-mon-stl-2026-01-03,2025-12-07T16:31:21.446371Z,yes,yes,1.0,1
KXNHLGAME-26JAN03MTLSTL-MTL,nhl-mon-stl-2026-01-03,2025-12-07T16:31:21.446371Z,yes,no,1.0,0
KXNHLGAME-25DEC09TBMTL-TB,,,,yes,,0
KXNHLGAME-25DEC09TBMTL-MTL,,,,no,,0
KXNHLGAME-25DEC28MTLTB-TB,nhl-mon-tb-2025-12-28,2025-12-01T16:31:13.496824Z,yes,yes,1.0,1
KXNHLGAME-25DEC28MTLTB-MTL,nhl-mon-tb-2025-12-28,2025-12-01T16:31:13.496824Z,yes,no,1.0,0
KXNHLGAME-25SEP27MTLTOR-TOR,nhl-mon-tor-2025-09-27,2025-09-22T20:16:09.327797Z,yes,no,1.0,0
KXNHLGAME-25SEP27MTLTOR-MTL,nhl-mon-tor-2025-09-27,2025-09-22T20:16:09.327797Z,yes,yes,1.0,1
KXNHLGAME-25OCT08MTLTOR-TOR,nhl-mon-tor-2025-10-08,2025-10-02T16:31:38.510959Z,yes,yes,1.0,1
KXNHLGAME-25OCT08MTLTOR-MTL,nhl-mon-tor-2025-10-08,2025-10-02T16:31:38.510959Z,yes,no,1.0,0
KXNHLGAME-25NOV22TORMTL-TOR,,,,no,,0
KXNHLGAME-25NOV22TORMTL-MTL,,,,yes,,0
KXNHLGAME-25DEC06MTLTOR-TOR,,,,no,,0
KXNHLGAME-25DEC06MTLTOR-MTL,,,,yes,,0
KXNHLGAME-25NOV08UTAMTL-UTA,,,,no,,0
KXNHLGAME-25NOV08UTAMTL-MTL,,,,yes,,0
KXNHLGAME-25NOV26MTLUTA-UTA,,,,no,,0
KXNHLGAME-25NOV26MTLUTA-MTL,,,,yes,,0
KXNHLGAME-25OCT25MTLVAN-VAN,nhl-mon-van-2025-10-25,2025-10-07T22:12:57.093085Z,yes,no,1.0,0
KXNHLGAME-25OCT25MTLVAN-MTL,nhl-mon-van-2025-10-25,2025-10-07T22:12:57.093085Z,yes,yes,1.0,1
KXNHLGAME-26JAN12VANMTL-VAN,,,,no,,0
KXNHLGAME-26JAN12VANMTL-MTL,,,,yes,,0
KXNHLGAME-25NOV28MTLVGK-VGK,,,,no,,0
KXNHLGAME-25NOV28MTLVGK-MTL,,,,yes,,0
KXNHLGAME-26JAN27VGKMTL-VGK,,,,no,,0
KXNHLGAME-26JAN27VGKMTL-MTL,,,,yes,,0
KXNHLGAME-25DEC03WPGMTL-WPG,,,,no,,0
KXNHLGAME-25DEC03WPGMTL-MTL,,,,yes,,0
KXNHLGAME-26FEB04MTLWPG-WPG,nhl-mon-wpg-2026-02-04,2026-01-08T16:31:33.906894Z,yes,no,0.999,0
KXNHLGAME-26FEB04MTLWPG-MTL,nhl-mon-wpg-2026-02-04,2026-01-08T16:31:33.906894Z,yes,yes,0.999,1
KXNHLGAME-25APR21MTLWSH-WSH,,,,yes,,0
KXNHLGAME-25APR21MTLWSH-MTL,,,,no,,0
KXNHLGAME-25APR23MTLWSH-WSH,,,,yes,,0
KXNHLGAME-25APR23MTLWSH-MTL,,,,no,,0
KXNHLGAME-25APR25WSHMTL-MTL,,,,yes,,0
KXNHLGAME-25APR25WSHMTL-WSH,,,,no,,0
KXNHLGAME-25APR27WSHMTL-WSH,,,,yes,,0
KXNHLGAME-25APR27WSHMTL-MTL,,,,no,,0
KXNHLGAME-25APR30MTLWSH-WSH,,,,yes,,0
KXNHLGAME-25APR30MTLWSH-MTL,,,,no,,0
KXNHLGAME-25NOV20WSHMTL-WSH,,,,yes,,0
KXNHLGAME-25NOV20WSHMTL-MTL,,,,no,,0
KXNHLGAME-26JAN13MTLWSH-WSH,nhl-mon-wsh-2026-01-13,2025-12-17T16:31:25.64449Z,no,yes,0.001,0
KXNHLGAME-26JAN13MTLWSH-MTL,nhl-mon-wsh-2026-01-13,2025-12-17T16:31:25.64449Z,no,no,0.001,1
KXNHLGAME-26JAN29NSHNJ-NSH,,,,no,,0
KXNHLGAME-26JAN29NSHNJ-NJ,,,,yes,,0
KXNHLGAME-25SEP26NJNYI-NYI,nhl-nj-nyi-2025-09-26,2025-09-20T06:23:06.540056Z,yes,no,1.0,0
KXNHLGAME-25SEP26NJNYI-NJ,nhl-nj-nyi-2025-09-26,2025-09-20T06:23:06.540056Z,yes,yes,1.0,1
KXNHLGAME-25NOV10NYINJ-NYI,,,,yes,,0
KXNHLGAME-25NOV10NYINJ-NJ,,,,no,,0
KXNHLGAME-25DEC23NJNYI-NYI,nhl-nj-nyi-2025-12-23,2025-11-26T16:31:32.864498Z,yes,yes,1.0,1
KXNHLGAME-25DEC23NJNYI-NJ,nhl-nj-nyi-2025-12-23,2025-11-26T16:31:32.864498Z,yes,no,1.0,0
KXNHLGAME-26JAN06NJNYI-NYI,nhl-nj-nyi-2026-01-06,2025-12-10T16:31:26.00625Z,no,yes,0.001,0
